POS	Node	State	Prob
130	N1	1	0.5689
131	S4	1	0.8909
131	S5	1	0.8909
131	N4	1	0.891
131	S3	1	0.8912
131	N3	1	0.8914
131	S1	1	0.8899
131	S2	1	0.8897
131	N5	1	0.8902
131	N2	1	0.8983
131	S6	1	1
131	N1	1	0.9241
132	S4	1	1
132	S5	1	1
132	N4	1	1
132	S3	1	1
132	N3	1	1
132	S1	1	1
132	S2	1	1
132	N5	1	1
132	N2	1	0.9916
132	S6	1	1
132	N1	1	0.9667
133	S4	1	1
133	S5	1	1
133	N4	1	1
133	S3	1	1
133	N3	1	1
133	S1	1	1
133	S2	1	1
133	N5	1	1
133	N2	1	0.9916
133	S6	1	1
133	N1	1	0.9667
134	S4	1	1
134	S5	1	1
134	N4	1	1
134	S3	1	1
134	N3	1	0.9999
134	S1	1	1
134	S2	1	1
134	N5	1	0.9999
134	N2	1	0.9619
134	S6	1	0
134	N1	1	0.6183
135	S4	1	1
135	S5	1	1
135	N4	1	1
135	S3	1	1
135	N3	1	1
135	S1	1	1
135	S2	1	1
135	N5	1	1
135	N2	1	0.9916
135	S6	1	1
135	N1	1	0.9667
136	S4	1	1
136	S5	1	1
136	N4	1	1
136	S3	1	1
136	N3	1	0.9999
136	S1	1	1
136	S2	1	1
136	N5	1	0.9999
136	N2	1	0.9619
136	S6	1	0
136	N1	1	0.6183
137	S4	1	0.8909
137	S5	1	0.8909
137	N4	1	0.891
137	S3	1	0.8912
137	N3	1	0.8914
137	S1	1	0.8899
137	S2	1	0.8897
137	N5	1	0.8902
137	N2	1	0.8983
137	S6	1	1
137	N1	1	0.9241
138	S4	1	1
138	S5	1	1
138	N4	1	1
138	S3	1	1
138	N3	1	1
138	S1	1	1
138	S2	1	1
138	N5	1	1
138	N2	1	0.9916
138	S6	1	1
138	N1	1	0.9667
139	S4	1	1
139	S5	1	1
139	N4	1	1
139	S3	1	1
139	N3	1	0.9999
139	S1	1	1
139	S2	1	1
139	N5	1	0.9999
139	N2	1	0.9619
139	S6	1	0
139	N1	1	0.6183
140	S4	1	1
140	S5	1	1
140	N4	1	1
140	S3	1	1
140	N3	1	1
140	S1	1	1
140	S2	1	1
140	N5	1	1
140	N2	1	0.9916
140	S6	1	1
140	N1	1	0.9667
141	S4	1	1
141	S5	1	1
141	N4	1	1
141	S3	1	1
141	N3	1	1
141	S1	1	1
141	S2	1	1
141	N5	1	1
141	N2	1	0.9916
141	S6	1	1
141	N1	1	0.9667
142	S4	1	0
142	S5	1	0
142	N4	1	1.698e-07
142	S3	1	0
142	N3	1	3.479e-05
142	S1	1	0
142	S2	1	1
142	N5	1	0.1023
142	N2	1	0.07315
142	S6	1	0
142	N1	1	0.2186
143	S4	1	0
143	S5	1	0
143	N4	1	2.844e-07
143	S3	1	0
143	N3	1	0.0001101
143	S1	1	1
143	S2	1	0.9706
143	N5	1	0.9765
143	N2	1	0.323
143	S6	1	0
143	N1	1	0.34
144	S4	1	1
144	S5	1	1
144	N4	1	1
144	S3	1	1
144	N3	1	0.9999
144	S1	1	0.8243
144	S2	1	0.8237
144	N5	1	0.8255
144	N2	1	0.8664
144	S6	1	0
144	N1	1	0.578
145	S4	1	0.8909
145	S5	1	0.8909
145	N4	1	0.891
145	S3	1	0.8912
145	N3	1	0.8914
145	S1	1	0.8899
145	S2	1	0.8897
145	N5	1	0.8902
145	N2	1	0.8983
145	S6	1	1
145	N1	1	0.9241
146	S4	1	0.8909
146	S5	1	0.8909
146	N4	1	0.891
146	S3	1	0.8912
146	N3	1	0.8914
146	S1	1	0.8899
146	S2	1	0.8897
146	N5	1	0.8902
146	N2	1	0.8983
146	S6	1	1
146	N1	1	0.9241
147	S4	1	1
147	S5	1	1
147	N4	1	1
147	S3	1	1
147	N3	1	1
147	S1	1	1
147	S2	1	0.9968
147	N5	1	0.9992
147	N2	1	0.9913
147	S6	1	1
147	N1	1	0.9663
148	S4	1	1
148	S5	1	1
148	N4	1	1
148	S3	1	1
148	N3	1	1
148	S1	1	1
148	S2	1	1
148	N5	1	1
148	N2	1	0.9916
148	S6	1	1
148	N1	1	0.9667
149	S4	1	1
149	S5	1	1
149	N4	1	1
149	S3	1	1
149	N3	1	1
149	S1	1	1
149	S2	1	1
149	N5	1	1
149	N2	1	0.9916
149	S6	1	1
149	N1	1	0.9667
150	S4	1	1
150	S5	1	1
150	N4	1	1
150	S3	1	1
150	N3	1	1
150	S1	1	1
150	S2	1	1
150	N5	1	1
150	N2	1	0.9916
150	S6	1	1
150	N1	1	0.9667
151	S4	1	1
151	S5	1	1
151	N4	1	1
151	S3	1	1
151	N3	1	1
151	S1	1	1
151	S2	1	1
151	N5	1	1
151	N2	1	0.9916
151	S6	1	1
151	N1	1	0.9667
152	S4	1	1
152	S5	1	1
152	N4	1	1
152	S3	1	1
152	N3	1	1
152	S1	1	1
152	S2	1	1
152	N5	1	1
152	N2	1	0.9916
152	S6	1	1
152	N1	1	0.9667
153	S4	1	1
153	S5	1	1
153	N4	1	1
153	S3	1	1
153	N3	1	0.9999
153	S1	1	1
153	S2	1	1
153	N5	1	0.9999
153	N2	1	0.9619
153	S6	1	0
153	N1	1	0.6183
154	S4	1	0.8909
154	S5	1	0.8909
154	N4	1	0.891
154	S3	1	0.8912
154	N3	1	0.8914
154	S1	1	0.8899
154	S2	1	0.8897
154	N5	1	0.8902
154	N2	1	0.8983
154	S6	1	1
154	N1	1	0.9241
155	S4	1	1
155	S5	1	1
155	N4	1	1
155	S3	1	1
155	N3	1	0.9999
155	S1	1	1
155	S2	1	1
155	N5	1	0.9999
155	N2	1	0.9619
155	S6	1	0
155	N1	1	0.6183
156	S4	1	1
156	S5	1	1
156	N4	1	1
156	S3	1	1
156	N3	1	1
156	S1	1	1
156	S2	1	1
156	N5	1	1
156	N2	1	0.9916
156	S6	1	1
156	N1	1	0.9667
157	S4	1	0
157	S5	1	0
157	N4	1	1.414e-07
157	S3	1	0
157	N3	1	2.253e-05
157	S1	1	0
157	S2	1	0
157	N5	1	3.255e-05
157	N2	1	0.04233
157	S6	1	1
157	N1	1	0.5623
158	S4	1	1
158	S5	1	1
158	N4	1	1
158	S3	1	1
158	N3	1	1
158	S1	1	1
158	S2	1	1
158	N5	1	1
158	N2	1	0.9888
158	S6	1	0.9054
158	N1	1	0.9337
159	S4	1	1
159	S5	1	1
159	N4	1	1
159	S3	1	1
159	N3	1	1
159	S1	1	1
159	S2	1	1
159	N5	1	1
159	N2	1	0.9888
159	S6	1	0.9054
159	N1	1	0.9337
160	S4	1	1
160	S5	1	1
160	N4	1	1
160	S3	1	1
160	N3	1	0.9997
160	S1	1	0
160	S2	1	0
160	N5	1	0.0002155
160	N2	1	0.5979
160	S6	1	0.7055
160	N1	1	0.677
161	S4	1	1
161	S5	1	1
161	N4	1	1
161	S3	1	1
161	N3	1	1
161	S1	1	1
161	S2	1	1
161	N5	1	1
161	N2	1	0.9916
161	S6	1	1
161	N1	1	0.9667
162	S4	1	1
162	S5	1	1
162	N4	1	1
162	S3	1	1
162	N3	1	1
162	S1	1	1
162	S2	1	1
162	N5	1	1
162	N2	1	0.9916
162	S6	1	1
162	N1	1	0.9667
163	S4	1	1
163	S5	1	1
163	N4	1	1
163	S3	1	1
163	N3	1	1
163	S1	1	1
163	S2	1	1
163	N5	1	1
163	N2	1	0.9916
163	S6	1	1
163	N1	1	0.9667
164	S4	1	1
164	S5	1	1
164	N4	1	1
164	S3	1	1
164	N3	1	1
164	S1	1	1
164	S2	1	1
164	N5	1	1
164	N2	1	0.9916
164	S6	1	1
164	N1	1	0.9667
165	S4	1	0
165	S5	1	0
165	N4	1	3.057e-07
165	S3	1	0
165	N3	1	7.078e-05
165	S1	1	0
165	S2	1	1
165	N5	1	0.1838
165	N2	1	0.1625
165	S6	1	1
165	N1	1	0.6454
166	S4	1	0
166	S5	1	0
166	N4	1	3.514e-07
166	S3	1	0
166	N3	1	0.0001462
166	S1	1	1
166	S2	1	0.9759
166	N5	1	0.9827
166	N2	1	0.5019
166	S6	1	0.6836
166	N1	1	0.6363
167	S4	1	1
167	S5	1	1
167	N4	1	1
167	S3	1	1
167	N3	1	1
167	S1	1	0.9351
167	S2	1	0.9346
167	N5	1	0.9359
167	N2	1	0.9636
167	S6	1	0.8921
167	N1	1	0.9169
168	S4	1	1
168	S5	1	1
168	N4	1	1
168	S3	1	1
168	N3	1	1
168	S1	1	1
168	S2	1	0.9963
168	N5	1	0.999
168	N2	1	0.9883
168	S6	1	0.9049
168	N1	1	0.9332
169	S4	1	1
169	S5	1	1
169	N4	1	1
169	S3	1	1
169	N3	1	0.9999
169	S1	1	1
169	S2	1	1
169	N5	1	0.9999
169	N2	1	0.9619
169	S6	1	0
169	N1	1	0.6183
170	S4	1	1
170	S5	1	1
170	N4	1	1
170	S3	1	1
170	N3	1	1
170	S1	1	1
170	S2	1	1
170	N5	1	1
170	N2	1	0.9916
170	S6	1	1
170	N1	1	0.9667
171	S4	1	1
171	S5	1	1
171	N4	1	1
171	S3	1	1
171	N3	1	1
171	S1	1	1
171	S2	1	1
171	N5	1	1
171	N2	1	0.9916
171	S6	1	1
171	N1	1	0.9667
172	S4	1	1
172	S5	1	1
172	N4	1	1
172	S3	1	1
172	N3	1	1
172	S1	1	1
172	S2	1	1
172	N5	1	1
172	N2	1	0.9916
172	S6	1	1
172	N1	1	0.9667
173	S4	1	1
173	S5	1	1
173	N4	1	1
173	S3	1	1
173	N3	1	1
173	S1	1	1
173	S2	1	1
173	N5	1	1
173	N2	1	0.9916
173	S6	1	1
173	N1	1	0.9667
174	S4	1	1
174	S5	1	1
174	N4	1	1
174	S3	1	1
174	N3	1	0.9997
174	S1	1	0
174	S2	1	0
174	N5	1	0.0001742
174	N2	1	0.4114
174	S6	1	0
174	N1	1	0.3817
175	S4	1	0.814
175	S5	1	0.8142
175	N4	1	0.8146
175	S3	1	0.8151
175	N3	1	0.816
175	S1	1	1
175	S2	1	1
175	N5	1	0.9999
175	N2	1	0.8461
175	S6	1	0
175	N1	1	0.5689
176	S4	1	1
176	S5	1	1
176	N4	1	1
176	S3	1	1
176	N3	1	1
176	S1	1	1
176	S2	1	1
176	N5	1	1
176	N2	1	0.9916
176	S6	1	1
176	N1	1	0.9667
177	S4	1	1
177	S5	1	1
177	N4	1	1
177	S3	1	1
177	N3	1	1
177	S1	1	1
177	S2	1	1
177	N5	1	1
177	N2	1	0.9916
177	S6	1	1
177	N1	1	0.9667
178	S4	1	1
178	S5	1	1
178	N4	1	1
178	S3	1	1
178	N3	1	0.9999
178	S1	1	1
178	S2	1	1
178	N5	1	0.9999
178	N2	1	0.9619
178	S6	1	0
178	N1	1	0.6183
179	S4	1	1
179	S5	1	1
179	N4	1	1
179	S3	1	1
179	N3	1	1
179	S1	1	1
179	S2	1	1
179	N5	1	1
179	N2	1	0.9916
179	S6	1	1
179	N1	1	0.9667
180	S4	1	1
180	S5	1	1
180	N4	1	1
180	S3	1	1
180	N3	1	1
180	S1	1	1
180	S2	1	1
180	N5	1	1
180	N2	1	0.9916
180	S6	1	1
180	N1	1	0.9667
181	S4	1	1
181	S5	1	1
181	N4	1	1
181	S3	1	1
181	N3	1	1
181	S1	1	1
181	S2	1	1
181	N5	1	1
181	N2	1	0.9916
181	S6	1	1
181	N1	1	0.9667
182	S4	1	1
182	S5	1	1
182	N4	1	1
182	S3	1	1
182	N3	1	1
182	S1	1	1
182	S2	1	1
182	N5	1	1
182	N2	1	0.9916
182	S6	1	1
182	N1	1	0.9667
183	S4	1	1
183	S5	1	1
183	N4	1	1
183	S3	1	1
183	N3	1	0.9999
183	S1	1	1
183	S2	1	1
183	N5	1	0.9999
183	N2	1	0.9619
183	S6	1	0
183	N1	1	0.6183
184	S4	1	0
184	S5	1	0
184	N4	1	3.833e-07
184	S3	1	0
184	N3	1	0.0001644
184	S1	1	1
184	S2	1	1
184	N5	1	0.9996
184	N2	1	0.5923
184	S6	1	1
184	N1	1	0.7758
185	S4	1	1
185	S5	1	1
185	N4	1	1
185	S3	1	1
185	N3	1	1
185	S1	1	1
185	S2	1	1
185	N5	1	1
185	N2	1	0.9916
185	S6	1	1
185	N1	1	0.9667
186	S4	1	1
186	S5	1	1
186	N4	1	1
186	S3	1	1
186	N3	1	1
186	S1	1	1
186	S2	1	1
186	N5	1	1
186	N2	1	0.9916
186	S6	1	1
186	N1	1	0.9667
187	S4	1	1
187	S5	1	1
187	N4	1	1
187	S3	1	1
187	N3	1	1
187	S1	1	1
187	S2	1	1
187	N5	1	1
187	N2	1	0.9916
187	S6	1	1
187	N1	1	0.9667
188	S4	1	1
188	S5	1	1
188	N4	1	1
188	S3	1	1
188	N3	1	1
188	S1	1	1
188	S2	1	1
188	N5	1	1
188	N2	1	0.9916
188	S6	1	1
188	N1	1	0.9667
189	S4	1	1
189	S5	1	0
189	N4	1	0.00378
189	S3	1	0
189	N3	1	0.0005851
189	S1	1	0
189	S2	1	0
189	N5	1	2.937e-05
189	N2	1	0.0313
189	S6	1	0
189	N1	1	0.1889
190	S4	1	0.999
190	S5	1	1
190	N4	1	1
190	S3	1	1
190	N3	1	1
190	S1	1	1
190	S2	1	1
190	N5	1	1
190	N2	1	0.9916
190	S6	1	1
190	N1	1	0.9666
191	S4	1	0.999
191	S5	1	1
191	N4	1	1
191	S3	1	1
191	N3	1	1
191	S1	1	1
191	S2	1	1
191	N5	1	1
191	N2	1	0.9916
191	S6	1	1
191	N1	1	0.9666
192	S4	1	0.999
192	S5	1	1
192	N4	1	1
192	S3	1	1
192	N3	1	1
192	S1	1	1
192	S2	1	1
192	N5	1	1
192	N2	1	0.9916
192	S6	1	1
192	N1	1	0.9666
193	S4	1	0.9964
193	S5	1	1
193	N4	1	0.9999
193	S3	1	1
193	N3	1	0.9998
193	S1	1	1
193	S2	1	0
193	N5	1	0.7015
193	N2	1	0.8234
193	S6	1	0
193	N1	1	0.6101
194	S4	1	0.8092
194	S5	1	0.8094
194	N4	1	0.8098
194	S3	1	0.8103
194	N3	1	0.8111
194	S1	1	0.986
194	S2	1	1
194	N5	1	0.9899
194	N2	1	0.8397
194	S6	1	0
194	N1	1	0.5665
195	S4	1	0.8909
195	S5	1	0.8909
195	N4	1	0.891
195	S3	1	0.8912
195	N3	1	0.8914
195	S1	1	0.8899
195	S2	1	0.8897
195	N5	1	0.8902
195	N2	1	0.8983
195	S6	1	1
195	N1	1	0.9241
196	S4	1	0.8909
196	S5	1	0.8909
196	N4	1	0.891
196	S3	1	0.8912
196	N3	1	0.8914
196	S1	1	0.8899
196	S2	1	0.8897
196	N5	1	0.8902
196	N2	1	0.8983
196	S6	1	1
196	N1	1	0.9241
