# print with MP based on the cost matrix: 
#  0->0 =0
#  0->1 =2
#  1->0 =1
#  1->1 =0
POS	Node	State
95	S8	1
95	S9	1
95	N6	1
95	S6	1
95	N7	1
95	S5	1
95	N8	1
95	N9	1
95	S1	1
95	S2	1
95	N10	1
95	S3	1
95	S4	1
96	N1	1
96	N2	1
96	S10	1
96	S11	1
96	N3	1
96	N4	1
96	N5	1
96	S7	1
96	S8	1
96	S9	1
96	N6	1
96	S6	1
96	N7	1
96	S5	1
96	N8	1
96	N9	1
96	S1	1
96	S2	1
96	N10	1
96	S3	1
96	S4	1
97	N1	1
97	N2	1
97	S10	1
97	S11	1
97	N3	1
97	N4	1
97	N5	1
97	S7	1
97	S8	1
97	S9	1
97	N6	1
97	S6	1
97	N7	1
97	S5	1
97	N8	1
97	N9	1
97	S1	1
97	S2	1
97	N10	1
97	S3	1
97	S4	1
98	N1	1
98	N2	1
98	S10	1
98	S11	1
98	N3	1
98	N4	1
98	N5	1
98	S7	1
98	S8	1
98	S9	1
98	N6	1
98	S6	1
98	N7	1
98	S5	1
98	N8	1
98	N9	1
98	S1	1
98	S2	1
98	N10	1
98	S3	1
98	S4	1
99	N1	1
99	N2	1
99	S10	1
99	S11	1
99	N3	1
99	N4	1
99	N5	1
99	S7	1
99	S8	1
99	S9	1
99	N6	1
99	S6	1
99	N7	1
99	S5	1
99	N8	1
99	N9	1
99	S1	1
99	S2	1
99	N10	1
99	S3	1
99	S4	1
100	N1	1
100	N2	1
100	S10	1
100	S11	1
100	N3	1
100	N4	1
100	N5	1
100	S7	1
100	S8	1
100	S9	1
100	N6	1
100	S6	1
100	N7	1
100	S5	1
100	N8	1
100	N9	1
100	S1	1
100	S2	1
100	N10	1
100	S3	1
100	S4	1
101	N1	1
101	N2	1
101	S10	1
101	S11	1
101	N3	1
101	N4	1
101	N5	1
101	S7	1
101	S8	1
101	S9	1
101	N6	1
101	S6	1
101	N7	1
101	S5	1
101	N8	1
101	N9	1
101	S1	1
101	S2	1
101	N10	1
101	S3	1
101	S4	1
102	N1	1
102	N2	1
102	S10	1
102	S11	1
102	N3	1
102	N4	1
102	N5	1
102	S7	1
102	S8	1
102	S9	1
102	N6	1
102	S6	1
102	N7	1
102	S5	1
102	N8	1
102	N9	1
102	S1	1
102	S2	1
102	N10	1
102	S3	1
102	S4	1
103	N1	1
103	N2	1
103	S10	1
103	S11	1
103	N3	1
103	N4	1
103	N5	1
103	S7	1
103	S8	1
103	S9	1
103	N6	1
103	S6	1
103	N7	1
103	S5	1
103	N8	1
103	N9	1
103	S1	1
103	S2	1
103	N10	1
103	S3	1
103	S4	1
104	N1	1
104	N2	1
104	S10	1
104	S11	1
104	N3	1
104	N4	1
104	N5	1
104	S7	1
104	S8	1
104	S9	1
104	N6	1
104	S6	1
104	N7	1
104	S5	1
104	N8	1
104	N9	1
104	S1	1
104	S2	1
104	N10	1
104	S3	1
104	S4	1
105	N1	1
105	N2	1
105	S10	1
105	S11	1
105	N3	1
105	N4	1
105	N5	1
105	S7	1
105	S8	1
105	S9	1
105	N6	1
105	S6	1
105	N7	1
105	S5	1
105	N8	1
105	N9	1
105	S1	1
105	S2	1
105	N10	1
105	S3	1
105	S4	1
106	N1	1
106	N2	1
106	S10	1
106	S11	1
106	N3	1
106	N4	1
106	N5	1
106	S7	1
106	S8	1
106	S9	1
106	N6	1
106	S6	1
106	N7	1
106	S5	1
106	N8	1
106	N9	1
106	S1	1
106	S2	1
106	N10	1
106	S3	1
106	S4	1
107	N1	1
107	N2	1
107	S10	1
107	S11	1
107	N3	1
107	N4	1
107	N5	1
107	S7	1
107	S8	1
107	S9	1
107	N6	1
107	S6	1
107	N7	1
107	S5	1
107	N8	1
107	N9	1
107	S1	1
107	S2	1
107	N10	1
107	S3	1
107	S4	1
108	N1	1
108	N2	1
108	S10	1
108	S11	1
108	N3	1
108	N4	1
108	N5	1
108	S7	1
108	S8	1
108	S9	1
108	N6	1
108	S6	1
108	N7	1
108	S5	1
108	N8	1
108	N9	1
108	S1	1
108	S2	1
108	N10	1
108	S3	1
108	S4	1
109	N1	1
109	N2	1
109	S10	1
109	S11	1
109	N3	1
109	N4	1
109	N5	1
109	S7	1
109	S8	1
109	S9	1
109	N6	1
109	S6	1
109	N7	1
109	S5	1
109	N8	1
109	N9	1
109	S1	1
109	S2	1
109	N10	1
109	S3	1
109	S4	1
110	N1	1
110	N2	1
110	S10	1
110	S11	1
110	N3	1
110	N4	1
110	N5	1
110	S7	1
110	S8	1
110	S9	1
110	N6	1
110	S6	1
110	N7	1
110	S5	1
110	N8	1
110	N9	1
110	S1	1
110	S2	1
110	N10	1
110	S3	1
110	S4	1
111	N1	1
111	N2	1
111	S10	1
111	S11	1
111	N3	1
111	N4	1
111	N5	1
111	S7	1
111	S8	1
111	S9	1
111	N6	1
111	S6	1
111	N7	1
111	S5	1
111	N8	1
111	N9	1
111	S1	1
111	S2	1
111	N10	1
111	S3	1
111	S4	1
112	N1	1
112	N2	1
112	S10	1
112	S11	1
112	N3	1
112	N4	1
112	N5	1
112	S7	1
112	S8	1
112	S9	1
112	N6	1
112	S6	1
112	N7	1
112	S5	1
112	N8	1
112	N9	1
112	S1	1
112	S2	1
112	N10	1
112	S3	1
112	S4	1
113	N1	1
113	N2	1
113	S10	1
113	S11	1
113	N3	1
113	N4	1
113	N5	1
113	S7	1
113	S8	1
113	S9	1
113	N6	1
113	S6	1
113	N7	1
113	S5	1
113	N8	1
113	N9	1
113	S1	1
113	S2	1
113	N10	1
113	S3	1
113	S4	1
114	N1	1
114	N2	1
114	S10	1
114	S11	1
114	N3	1
114	N4	1
114	N5	1
114	S7	1
114	S8	1
114	S9	1
114	N6	1
114	S6	1
114	N7	1
114	S5	1
114	N8	1
114	N9	1
114	S1	1
114	S2	1
114	N10	1
114	S3	1
114	S4	1
115	N1	1
115	N2	1
115	S10	1
115	S11	1
115	N3	1
115	N4	1
115	N5	1
115	S7	1
115	S8	1
115	S9	1
115	N6	1
115	S6	1
115	N7	1
115	S5	1
115	N8	1
115	N9	1
115	S1	1
115	S2	1
115	N10	1
115	S3	1
115	S4	1
116	N1	1
116	N2	1
116	S10	1
116	S11	1
116	N3	1
116	N4	1
116	N5	1
116	S7	0
116	S8	1
116	S9	1
116	N6	1
116	S6	1
116	N7	1
116	S5	1
116	N8	1
116	N9	1
116	S1	1
116	S2	1
116	N10	1
116	S3	1
116	S4	1
117	N1	1
117	N2	1
117	S10	1
117	S11	1
117	N3	1
117	N4	1
117	N5	1
117	S7	1
117	S8	1
117	S9	1
117	N6	1
117	S6	1
117	N7	1
117	S5	1
117	N8	1
117	N9	1
117	S1	1
117	S2	1
117	N10	1
117	S3	1
117	S4	1
118	N1	1
118	N2	1
118	S10	1
118	S11	1
118	N3	1
118	N4	1
118	N5	1
118	S7	1
118	S8	1
118	S9	1
118	N6	1
118	S6	1
118	N7	1
118	S5	1
118	N8	1
118	N9	1
118	S1	1
118	S2	1
118	N10	1
118	S3	1
118	S4	1
119	N1	1
119	N2	1
119	S10	1
119	S11	1
119	N3	1
119	N4	1
119	N5	1
119	S7	1
119	S8	1
119	S9	1
119	N6	1
119	S6	1
119	N7	1
119	S5	1
119	N8	1
119	N9	1
119	S1	1
119	S2	1
119	N10	1
119	S3	1
119	S4	1
120	N1	1
120	N2	1
120	S10	1
120	S11	1
120	N3	1
120	N4	1
120	N5	1
120	S7	1
120	S8	1
120	S9	1
120	N6	1
120	S6	1
120	N7	1
120	S5	1
120	N8	1
120	N9	1
120	S1	1
120	S2	1
120	N10	1
120	S3	1
120	S4	1
121	N1	0
121	N2	0
121	S10	0
121	S11	0
121	N3	0
121	N4	0
121	N5	0
121	S7	0
121	S8	0
121	S9	0
121	N6	0
121	S6	1
121	N7	0
121	S5	0
121	N8	0
121	N9	0
121	S1	0
121	S2	0
121	N10	0
121	S3	0
121	S4	0
122	N1	1
122	N2	1
122	S10	1
122	S11	1
122	N3	1
122	N4	1
122	N5	1
122	S7	1
122	S8	1
122	S9	1
122	N6	1
122	S6	1
122	N7	1
122	S5	1
122	N8	1
122	N9	1
122	S1	1
122	S2	1
122	N10	1
122	S3	1
122	S4	1
123	N1	1
123	N2	1
123	S10	1
123	S11	1
123	N3	1
123	N4	1
123	N5	1
123	S7	1
123	S8	1
123	S9	1
123	N6	1
123	S6	1
123	N7	1
123	S5	1
123	N8	1
123	N9	1
123	S1	1
123	S2	1
123	N10	1
123	S3	1
123	S4	1
124	N1	1
124	N2	1
124	S10	1
124	S11	1
124	N3	1
124	N4	1
124	N5	1
124	S7	1
124	S8	1
124	S9	1
124	N6	1
124	S6	1
124	N7	1
124	S5	1
124	N8	1
124	N9	1
124	S1	1
124	S2	1
124	N10	1
124	S3	1
124	S4	1
125	N1	1
125	N2	1
125	S10	1
125	S11	1
125	N3	1
125	N4	1
125	N5	1
125	S7	1
125	S8	1
125	S9	1
125	N6	1
125	S6	1
125	N7	1
125	S5	1
125	N8	1
125	N9	1
125	S1	1
125	S2	1
125	N10	1
125	S3	1
125	S4	1
126	N1	1
126	N2	1
126	S10	1
126	S11	1
126	N3	1
126	N4	1
126	N5	1
126	S7	1
126	S8	1
126	S9	1
126	N6	1
126	S6	1
126	N7	1
126	S5	1
126	N8	1
126	N9	1
126	S1	1
126	S2	1
126	N10	1
126	S3	1
126	S4	1
127	N1	1
127	N2	1
127	S10	1
127	S11	1
127	N3	1
127	N4	1
127	N5	1
127	S7	1
127	S8	1
127	S9	1
127	N6	1
127	S6	1
127	N7	1
127	S5	1
127	N8	1
127	N9	1
127	S1	1
127	S2	1
127	N10	1
127	S3	1
127	S4	1
128	N1	1
128	N2	1
128	S10	1
128	S11	1
128	N3	1
128	N4	1
128	N5	1
128	S7	1
128	S8	1
128	S9	1
128	N6	1
128	S6	1
128	N7	1
128	S5	1
128	N8	1
128	N9	1
128	S1	1
128	S2	1
128	N10	1
128	S3	1
128	S4	1
129	N1	1
129	N2	1
129	S10	1
129	S11	1
129	N3	1
129	N4	1
129	N5	1
129	S7	1
129	S8	1
129	S9	1
129	N6	1
129	S6	1
129	N7	1
129	S5	1
129	N8	1
129	N9	1
129	S1	1
129	S2	1
129	N10	1
129	S3	1
129	S4	1
130	N1	1
130	N2	1
130	S10	1
130	S11	1
130	N3	1
130	N4	1
130	N5	1
130	S7	1
130	S8	1
130	S9	1
130	N6	1
130	S6	1
130	N7	1
130	S5	1
130	N8	1
130	N9	1
130	S1	1
130	S2	1
130	N10	1
130	S3	1
130	S4	1
131	N1	1
131	N2	1
131	S10	1
131	S11	1
131	N3	1
131	N4	1
131	N5	1
131	S7	1
131	S8	1
131	S9	1
131	N6	1
131	S6	1
131	N7	1
131	S5	1
131	N8	1
131	N9	1
131	S1	1
131	S2	1
131	N10	1
131	S3	1
131	S4	1
132	N1	1
132	N2	1
132	S10	1
132	S11	1
132	N3	1
132	N4	1
132	N5	1
132	S7	1
132	S8	1
132	S9	1
132	N6	1
132	S6	1
132	N7	1
132	S5	1
132	N8	1
132	N9	1
132	S1	1
132	S2	1
132	N10	1
132	S3	1
132	S4	1
133	N1	1
133	N2	1
133	S10	1
133	S11	1
133	N3	1
133	N4	1
133	N5	1
133	S7	1
133	S8	1
133	S9	1
133	N6	1
133	S6	1
133	N7	1
133	S5	1
133	N8	1
133	N9	1
133	S1	1
133	S2	1
133	N10	1
133	S3	1
133	S4	1
134	N1	1
134	N2	1
134	S10	1
134	S11	0
134	N3	1
134	N4	1
134	N5	1
134	S7	1
134	S8	1
134	S9	1
134	N6	1
134	S6	1
134	N7	1
134	S5	1
134	N8	1
134	N9	1
134	S1	1
134	S2	1
134	N10	1
134	S3	1
134	S4	1
135	N1	0
135	N2	0
135	S10	0
135	S11	0
135	N3	0
135	N4	1
135	N5	1
135	S7	0
135	S8	1
135	S9	1
135	N6	0
135	S6	0
135	N7	0
135	S5	0
135	N8	0
135	N9	0
135	S1	0
135	S2	0
135	N10	0
135	S3	0
135	S4	0
136	N1	1
136	N2	1
136	S10	1
136	S11	1
136	N3	1
136	N4	1
136	N5	1
136	S7	1
136	S8	1
136	S9	1
136	N6	1
136	S6	1
136	N7	1
136	S5	1
136	N8	1
136	N9	1
136	S1	1
136	S2	1
136	N10	1
136	S3	1
136	S4	1
137	N1	1
137	N2	1
137	S10	1
137	S11	1
137	N3	1
137	N4	1
137	N5	1
137	S7	1
137	S8	1
137	S9	1
137	N6	1
137	S6	1
137	N7	1
137	S5	1
137	N8	1
137	N9	1
137	S1	1
137	S2	1
137	N10	1
137	S3	1
137	S4	1
138	N1	1
138	N2	1
138	S10	1
138	S11	1
138	N3	1
138	N4	1
138	N5	1
138	S7	1
138	S8	1
138	S9	1
138	N6	1
138	S6	1
138	N7	1
138	S5	1
138	N8	1
138	N9	1
138	S1	1
138	S2	1
138	N10	1
138	S3	1
138	S4	1
139	N1	1
139	N2	1
139	S10	1
139	S11	1
139	N3	1
139	N4	1
139	N5	1
139	S7	1
139	S8	1
139	S9	1
139	N6	1
139	S6	1
139	N7	1
139	S5	1
139	N8	1
139	N9	1
139	S1	1
139	S2	1
139	N10	1
139	S3	1
139	S4	1
140	N1	1
140	N2	1
140	S10	1
140	S11	1
140	N3	1
140	N4	1
140	N5	1
140	S7	1
140	S8	1
140	S9	1
140	N6	1
140	S6	1
140	N7	1
140	S5	1
140	N8	1
140	N9	1
140	S1	1
140	S2	1
140	N10	1
140	S3	1
140	S4	1
141	N1	1
141	N2	1
141	S10	1
141	S11	1
141	N3	1
141	N4	1
141	N5	1
141	S7	1
141	S8	1
141	S9	1
141	N6	1
141	S6	1
141	N7	1
141	S5	1
141	N8	1
141	N9	1
141	S1	1
141	S2	1
141	N10	1
141	S3	1
141	S4	1
142	N1	1
142	N2	1
142	S10	1
142	S11	1
142	N3	1
142	N4	1
142	N5	1
142	S7	1
142	S8	1
142	S9	1
142	N6	1
142	S6	1
142	N7	1
142	S5	1
142	N8	1
142	N9	1
142	S1	1
142	S2	1
142	N10	1
142	S3	1
142	S4	1
143	N1	1
143	N2	1
143	S10	1
143	S11	1
143	N3	1
143	N4	1
143	N5	1
143	S7	1
143	S8	1
143	S9	1
143	N6	1
143	S6	1
143	N7	1
143	S5	1
143	N8	1
143	N9	1
143	S1	1
143	S2	1
143	N10	1
143	S3	1
143	S4	1
144	N1	1
144	N2	1
144	S10	1
144	S11	1
144	N3	1
144	N4	1
144	N5	1
144	S7	1
144	S8	1
144	S9	1
144	N6	1
144	S6	1
144	N7	1
144	S5	1
144	N8	1
144	N9	1
144	S1	1
144	S2	1
144	N10	1
144	S3	1
144	S4	1
145	N1	1
145	N2	1
145	S10	1
145	S11	1
145	N3	1
145	N4	1
145	N5	1
145	S7	1
145	S8	1
145	S9	1
145	N6	1
145	S6	1
145	N7	1
145	S5	1
145	N8	1
145	N9	1
145	S1	1
145	S2	1
145	N10	1
145	S3	1
145	S4	1
146	N1	1
146	N2	1
146	S10	1
146	S11	1
146	N3	1
146	N4	1
146	N5	1
146	S7	1
146	S8	1
146	S9	1
146	N6	1
146	S6	1
146	N7	1
146	S5	1
146	N8	1
146	N9	1
146	S1	1
146	S2	1
146	N10	1
146	S3	1
146	S4	1
147	N1	1
147	N2	1
147	S10	1
147	S11	1
147	N3	1
147	N4	1
147	N5	1
147	S7	1
147	S8	1
147	S9	1
147	N6	1
147	S6	1
147	N7	1
147	S5	1
147	N8	1
147	N9	1
147	S1	1
147	S2	1
147	N10	1
147	S3	1
147	S4	1
148	N1	1
148	N2	1
148	S10	1
148	S11	1
148	N3	1
148	N4	1
148	N5	1
148	S7	1
148	S8	1
148	S9	1
148	N6	1
148	S6	1
148	N7	1
148	S5	1
148	N8	1
148	N9	1
148	S1	1
148	S2	1
148	N10	1
148	S3	1
148	S4	1
149	N1	1
149	N2	1
149	S10	1
149	S11	1
149	N3	1
149	N4	1
149	N5	1
149	S7	1
149	S8	1
149	S9	1
149	N6	1
149	S6	1
149	N7	1
149	S5	1
149	N8	1
149	N9	1
149	S1	1
149	S2	1
149	N10	1
149	S3	1
149	S4	1
150	N1	1
150	N2	1
150	S10	1
150	S11	1
150	N3	1
150	N4	1
150	N5	1
150	S7	1
150	S8	1
150	S9	1
150	N6	1
150	S6	1
150	N7	1
150	S5	1
150	N8	1
150	N9	1
150	S1	1
150	S2	1
150	N10	1
150	S3	1
150	S4	1
151	N1	1
151	N2	1
151	S10	1
151	S11	1
151	N3	1
151	N4	1
151	N5	1
151	S7	1
151	S8	1
151	S9	1
151	N6	1
151	S6	1
151	N7	1
151	S5	1
151	N8	1
151	N9	1
151	S1	1
151	S2	1
151	N10	1
151	S3	1
151	S4	1
152	N1	1
152	N2	1
152	S10	1
152	S11	1
152	N3	1
152	N4	1
152	N5	1
152	S7	1
152	S8	1
152	S9	1
152	N6	1
152	S6	1
152	N7	1
152	S5	1
152	N8	1
152	N9	1
152	S1	1
152	S2	1
152	N10	1
152	S3	1
152	S4	1
153	N1	1
153	N2	1
153	S10	1
153	S11	1
153	N3	1
153	N4	1
153	N5	1
153	S7	1
153	S8	1
153	S9	1
153	N6	1
153	S6	1
153	N7	1
153	S5	1
153	N8	1
153	N9	1
153	S1	1
153	S2	1
153	N10	1
153	S3	1
153	S4	1
154	N1	1
154	N2	1
154	S10	1
154	S11	1
154	N3	1
154	N4	1
154	N5	1
154	S7	1
154	S8	1
154	S9	1
154	N6	1
154	S6	1
154	N7	1
154	S5	1
154	N8	1
154	N9	1
154	S1	1
154	S2	1
154	N10	1
154	S3	1
154	S4	1
155	N1	1
155	N2	1
155	S10	1
155	S11	1
155	N3	1
155	N4	1
155	N5	1
155	S7	1
155	S8	1
155	S9	1
155	N6	1
155	S6	1
155	N7	1
155	S5	1
155	N8	1
155	N9	1
155	S1	1
155	S2	1
155	N10	1
155	S3	1
155	S4	1
156	N1	1
156	N2	1
156	S10	1
156	S11	1
156	N3	1
156	N4	1
156	N5	1
156	S7	1
156	S8	1
156	S9	1
156	N6	1
156	S6	1
156	N7	1
156	S5	1
156	N8	1
156	N9	1
156	S1	1
156	S2	1
156	N10	1
156	S3	1
156	S4	1
157	N1	1
157	N2	1
157	S10	1
157	S11	1
157	N3	1
157	N4	1
157	N5	1
157	S7	1
157	S8	1
157	S9	1
157	N6	1
157	S6	1
157	N7	1
157	S5	1
157	N8	1
157	N9	1
157	S1	1
157	S2	1
157	N10	1
157	S3	1
157	S4	1
158	N1	1
158	N2	1
158	S10	1
158	S11	1
158	N3	1
158	N4	1
158	N5	1
158	S7	1
158	S8	1
158	S9	1
158	N6	1
158	S6	1
158	N7	1
158	S5	1
158	N8	1
158	N9	1
158	S1	1
158	S2	1
158	N10	1
158	S3	1
158	S4	1
159	N1	1
159	N2	1
159	S10	1
159	S11	1
159	N3	1
159	N4	1
159	N5	1
159	S7	1
159	S8	1
159	S9	1
159	N6	1
159	S6	1
159	N7	1
159	S5	1
159	N8	1
159	N9	1
159	S1	1
159	S2	1
159	N10	1
159	S3	1
159	S4	1
160	N1	1
160	N2	1
160	S10	1
160	S11	1
160	N3	1
160	N4	1
160	N5	1
160	S7	1
160	S8	1
160	S9	1
160	N6	1
160	S6	1
160	N7	1
160	S5	1
160	N8	1
160	N9	1
160	S1	1
160	S2	1
160	N10	1
160	S3	1
160	S4	1
161	N1	1
161	N2	1
161	S10	1
161	S11	1
161	N3	1
161	N4	1
161	N5	1
161	S7	1
161	S8	1
161	S9	1
161	N6	1
161	S6	1
161	N7	1
161	S5	1
161	N8	1
161	N9	1
161	S1	1
161	S2	1
161	N10	1
161	S3	1
161	S4	1
162	N1	1
162	N2	1
162	S10	1
162	S11	1
162	N3	1
162	N4	1
162	N5	1
162	S7	1
162	S8	1
162	S9	1
162	N6	1
162	S6	1
162	N7	1
162	S5	1
162	N8	1
162	N9	1
162	S1	1
162	S2	1
162	N10	1
162	S3	1
162	S4	1
163	N1	1
163	N2	1
163	S10	1
163	S11	1
163	N3	1
163	N4	1
163	N5	1
163	S7	1
163	S8	1
163	S9	1
163	N6	1
163	S6	1
163	N7	1
163	S5	1
163	N8	1
163	N9	1
163	S1	1
163	S2	1
163	N10	1
163	S3	1
163	S4	1
164	N1	1
164	N2	1
164	S10	1
164	S11	1
164	N3	1
164	N4	1
164	N5	1
164	S7	1
164	S8	1
164	S9	1
164	N6	1
164	S6	1
164	N7	1
164	S5	1
164	N8	1
164	N9	1
164	S1	1
164	S2	1
164	N10	1
164	S3	1
164	S4	1
165	N1	1
165	N2	1
165	S10	1
165	S11	1
165	N3	1
165	N4	1
165	N5	1
165	S7	1
165	S8	1
165	S9	1
165	N6	1
165	S6	1
165	N7	1
165	S5	1
165	N8	1
165	N9	1
165	S1	1
165	S2	1
165	N10	1
165	S3	1
165	S4	1
166	N1	1
166	N2	1
166	S10	1
166	S11	1
166	N3	1
166	N4	1
166	N5	1
166	S7	1
166	S8	1
166	S9	1
166	N6	1
166	S6	1
166	N7	1
166	S5	1
166	N8	1
166	N9	1
166	S1	1
166	S2	1
166	N10	1
166	S3	1
166	S4	1
167	N1	0
167	N2	0
167	S10	0
167	S11	0
167	N3	0
167	N4	0
167	N5	0
167	S7	0
167	S8	0
167	S9	0
167	N6	0
167	S6	0
167	N7	0
167	S5	0
167	N8	0
167	N9	0
167	S1	1
167	S2	0
167	N10	0
167	S3	0
167	S4	0
168	N1	1
168	N2	1
168	S10	1
168	S11	1
168	N3	1
168	N4	1
168	N5	1
168	S7	1
168	S8	1
168	S9	1
168	N6	1
168	S6	1
168	N7	1
168	S5	1
168	N8	1
168	N9	1
168	S1	1
168	S2	1
168	N10	1
168	S3	1
168	S4	1
169	N1	1
169	N2	1
169	S10	1
169	S11	1
169	N3	1
169	N4	1
169	N5	1
169	S7	1
169	S8	1
169	S9	1
169	N6	1
169	S6	1
169	N7	1
169	S5	1
169	N8	1
169	N9	1
169	S1	1
169	S2	1
169	N10	1
169	S3	1
169	S4	1
