POS	Node	State	Prob
30	S21	1	1
30	S5	1	1
30	S20	1	1
30	S18	1	1
30	S24	1	1
30	N19	1	1
30	S4	1	1
30	S19	1	1
30	N22	1	1
30	S17	1	1
30	N21	1	1
30	S13	1	1
30	S15	1	1
30	S14	1	1
30	S16	1	1
30	N25	1	1
30	N24	1	1
30	N23	1	1
30	N20	1	1
30	N18	1	1
30	N17	1	1
30	N16	1	1
30	N15	1	1
30	N12	1	1
30	N8	1	1
30	N1	1	0.9985
31	S8	1	1
31	S10	1	1
31	N5	1	1
31	S11	1	1
31	N4	1	1
31	S9	1	1
31	S12	1	1
31	N6	1	1
31	N3	1	1
31	S6	1	1
31	S7	1	1
31	N7	1	1
31	N2	1	0.9994
31	S22	1	1
31	S23	1	1
31	N11	1	1
31	S25	1	1
31	N10	1	1
31	S26	1	1
31	N9	1	1
31	S2	1	1
31	S3	1	1
31	N14	1	1
31	S1	1	1
31	N13	1	1
31	S21	1	1
31	S5	1	1
31	S20	1	1
31	S18	1	1
31	S24	1	1
31	N19	1	1
31	S4	1	1
31	S19	1	1
31	N22	1	1
31	S17	1	1
31	N21	1	1
31	S13	1	1
31	S15	1	1
31	S14	1	1
31	S16	1	1
31	N25	1	1
31	N24	1	1
31	N23	1	1
31	N20	1	1
31	N18	1	1
31	N17	1	1
31	N16	1	1
31	N15	1	1
31	N12	1	1
31	N8	1	1
31	N1	1	0.9985
32	S8	1	1
32	S10	1	1
32	N5	1	1
32	S11	1	1
32	N4	1	1
32	S9	1	1
32	S12	1	1
32	N6	1	1
32	N3	1	1
32	S6	1	1
32	S7	1	1
32	N7	1	1
32	N2	1	0.9994
32	S22	1	1
32	S23	1	1
32	N11	1	1
32	S25	1	1
32	N10	1	1
32	S26	1	1
32	N9	1	1
32	S2	1	1
32	S3	1	1
32	N14	1	1
32	S1	1	1
32	N13	1	1
32	S21	1	1
32	S5	1	1
32	S20	1	1
32	S18	1	1
32	S24	1	1
32	N19	1	1
32	S4	1	1
32	S19	1	1
32	N22	1	1
32	S17	1	1
32	N21	1	1
32	S13	1	1
32	S15	1	1
32	S14	1	1
32	S16	1	1
32	N25	1	1
32	N24	1	1
32	N23	1	1
32	N20	1	1
32	N18	1	1
32	N17	1	1
32	N16	1	1
32	N15	1	1
32	N12	1	1
32	N8	1	1
32	N1	1	0.9985
33	S8	1	1
33	S10	1	1
33	N5	1	1
33	S11	1	1
33	N4	1	1
33	S9	1	1
33	S12	1	1
33	N6	1	1
33	N3	1	1
33	S6	1	1
33	S7	1	1
33	N7	1	1
33	N2	1	0.9994
33	S22	1	1
33	S23	1	1
33	N11	1	1
33	S25	1	1
33	N10	1	1
33	S26	1	1
33	N9	1	1
33	S2	1	1
33	S3	1	1
33	N14	1	1
33	S1	1	1
33	N13	1	1
33	S21	1	1
33	S5	1	1
33	S20	1	1
33	S18	1	1
33	S24	1	1
33	N19	1	1
33	S4	1	1
33	S19	1	1
33	N22	1	1
33	S17	1	1
33	N21	1	1
33	S13	1	1
33	S15	1	1
33	S14	1	1
33	S16	1	1
33	N25	1	1
33	N24	1	1
33	N23	1	1
33	N20	1	1
33	N18	1	1
33	N17	1	1
33	N16	1	1
33	N15	1	1
33	N12	1	1
33	N8	1	1
33	N1	1	0.9985
34	S8	1	1
34	S10	1	1
34	N5	1	1
34	S11	1	1
34	N4	1	1
34	S9	1	1
34	S12	1	1
34	N6	1	1
34	N3	1	1
34	S6	1	1
34	S7	1	1
34	N7	1	1
34	N2	1	0.9994
34	S22	1	1
34	S23	1	1
34	N11	1	1
34	S25	1	1
34	N10	1	1
34	S26	1	1
34	N9	1	1
34	S2	1	1
34	S3	1	1
34	N14	1	1
34	S1	1	1
34	N13	1	1
34	S21	1	1
34	S5	1	1
34	S20	1	1
34	S18	1	1
34	S24	1	1
34	N19	1	1
34	S4	1	1
34	S19	1	1
34	N22	1	1
34	S17	1	1
34	N21	1	1
34	S13	1	1
34	S15	1	1
34	S14	1	1
34	S16	1	1
34	N25	1	1
34	N24	1	1
34	N23	1	1
34	N20	1	1
34	N18	1	1
34	N17	1	1
34	N16	1	1
34	N15	1	1
34	N12	1	1
34	N8	1	1
34	N1	1	0.9985
35	S8	1	1
35	S10	1	1
35	N5	1	1
35	S11	1	1
35	N4	1	1
35	S9	1	1
35	S12	1	1
35	N6	1	1
35	N3	1	1
35	S6	1	1
35	S7	1	1
35	N7	1	1
35	N2	1	0.9994
35	S22	1	1
35	S23	1	1
35	N11	1	1
35	S25	1	1
35	N10	1	1
35	S26	1	1
35	N9	1	1
35	S2	1	1
35	S3	1	1
35	N14	1	1
35	S1	1	1
35	N13	1	1
35	S21	1	1
35	S5	1	1
35	S20	1	1
35	S18	1	1
35	S24	1	1
35	N19	1	1
35	S4	1	1
35	S19	1	1
35	N22	1	1
35	S17	1	1
35	N21	1	1
35	S13	1	1
35	S15	1	1
35	S14	1	1
35	S16	1	1
35	N25	1	1
35	N24	1	1
35	N23	1	1
35	N20	1	1
35	N18	1	1
35	N17	1	1
35	N16	1	1
35	N15	1	1
35	N12	1	1
35	N8	1	1
35	N1	1	0.9985
36	S8	1	1
36	S10	1	1
36	N5	1	1
36	S11	1	1
36	N4	1	1
36	S9	1	1
36	S12	1	1
36	N6	1	1
36	N3	1	1
36	S6	1	1
36	S7	1	1
36	N7	1	1
36	N2	1	0.9994
36	S22	1	1
36	S23	1	1
36	N11	1	1
36	S25	1	1
36	N10	1	1
36	S26	1	1
36	N9	1	1
36	S2	1	1
36	S3	1	1
36	N14	1	1
36	S1	1	1
36	N13	1	1
36	S21	1	1
36	S5	1	1
36	S20	1	1
36	S18	1	1
36	S24	1	1
36	N19	1	1
36	S4	1	1
36	S19	1	1
36	N22	1	1
36	S17	1	1
36	N21	1	1
36	S13	1	1
36	S15	1	1
36	S14	1	1
36	S16	1	1
36	N25	1	1
36	N24	1	1
36	N23	1	1
36	N20	1	1
36	N18	1	1
36	N17	1	1
36	N16	1	1
36	N15	1	1
36	N12	1	1
36	N8	1	1
36	N1	1	0.9985
37	S8	1	1
37	S10	1	1
37	N5	1	1
37	S11	1	1
37	N4	1	1
37	S9	1	1
37	S12	1	1
37	N6	1	1
37	N3	1	1
37	S6	1	1
37	S7	1	1
37	N7	1	1
37	N2	1	0.9994
37	S22	1	1
37	S23	1	1
37	N11	1	1
37	S25	1	1
37	N10	1	1
37	S26	1	1
37	N9	1	1
37	S2	1	1
37	S3	1	1
37	N14	1	1
37	S1	1	1
37	N13	1	1
37	S21	1	1
37	S5	1	1
37	S20	1	1
37	S18	1	1
37	S24	1	1
37	N19	1	1
37	S4	1	1
37	S19	1	1
37	N22	1	1
37	S17	1	1
37	N21	1	1
37	S13	1	1
37	S15	1	1
37	S14	1	1
37	S16	1	1
37	N25	1	1
37	N24	1	1
37	N23	1	1
37	N20	1	1
37	N18	1	1
37	N17	1	1
37	N16	1	1
37	N15	1	1
37	N12	1	1
37	N8	1	1
37	N1	1	0.9985
38	S8	1	1
38	S10	1	1
38	N5	1	1
38	S11	1	1
38	N4	1	1
38	S9	1	1
38	S12	1	1
38	N6	1	1
38	N3	1	1
38	S6	1	1
38	S7	1	1
38	N7	1	1
38	N2	1	0.9994
38	S22	1	1
38	S23	1	1
38	N11	1	1
38	S25	1	1
38	N10	1	1
38	S26	1	1
38	N9	1	1
38	S2	1	1
38	S3	1	1
38	N14	1	1
38	S1	1	1
38	N13	1	1
38	S21	1	1
38	S5	1	1
38	S20	1	1
38	S18	1	1
38	S24	1	1
38	N19	1	1
38	S4	1	1
38	S19	1	1
38	N22	1	1
38	S17	1	1
38	N21	1	1
38	S13	1	1
38	S15	1	1
38	S14	1	1
38	S16	1	1
38	N25	1	1
38	N24	1	1
38	N23	1	1
38	N20	1	1
38	N18	1	1
38	N17	1	1
38	N16	1	1
38	N15	1	1
38	N12	1	1
38	N8	1	1
38	N1	1	0.9985
39	S8	1	1
39	S10	1	1
39	N5	1	1
39	S11	1	1
39	N4	1	1
39	S9	1	1
39	S12	1	1
39	N6	1	1
39	N3	1	1
39	S6	1	1
39	S7	1	1
39	N7	1	1
39	N2	1	0.9994
39	S22	1	1
39	S23	1	1
39	N11	1	1
39	S25	1	1
39	N10	1	1
39	S26	1	1
39	N9	1	1
39	S2	1	1
39	S3	1	1
39	N14	1	1
39	S1	1	1
39	N13	1	1
39	S21	1	1
39	S5	1	1
39	S20	1	1
39	S18	1	1
39	S24	1	1
39	N19	1	1
39	S4	1	1
39	S19	1	1
39	N22	1	1
39	S17	1	1
39	N21	1	1
39	S13	1	1
39	S15	1	1
39	S14	1	1
39	S16	1	1
39	N25	1	1
39	N24	1	1
39	N23	1	1
39	N20	1	1
39	N18	1	1
39	N17	1	1
39	N16	1	1
39	N15	1	1
39	N12	1	1
39	N8	1	1
39	N1	1	0.9985
40	S8	1	1
40	S10	1	1
40	N5	1	1
40	S11	1	1
40	N4	1	1
40	S9	1	1
40	S12	1	1
40	N6	1	1
40	N3	1	1
40	S6	1	1
40	S7	1	1
40	N7	1	1
40	N2	1	0.9994
40	S22	1	1
40	S23	1	1
40	N11	1	1
40	S25	1	1
40	N10	1	1
40	S26	1	1
40	N9	1	1
40	S2	1	1
40	S3	1	1
40	N14	1	1
40	S1	1	1
40	N13	1	1
40	S21	1	1
40	S5	1	1
40	S20	1	1
40	S18	1	1
40	S24	1	1
40	N19	1	1
40	S4	1	1
40	S19	1	1
40	N22	1	1
40	S17	1	1
40	N21	1	1
40	S13	1	1
40	S15	1	1
40	S14	1	1
40	S16	1	1
40	N25	1	1
40	N24	1	1
40	N23	1	1
40	N20	1	1
40	N18	1	1
40	N17	1	1
40	N16	1	1
40	N15	1	1
40	N12	1	1
40	N8	1	1
40	N1	1	0.9985
41	S8	1	1
41	S10	1	1
41	N5	1	1
41	S11	1	1
41	N4	1	1
41	S9	1	1
41	S12	1	1
41	N6	1	1
41	N3	1	1
41	S6	1	1
41	S7	1	1
41	N7	1	1
41	N2	1	0.9994
41	S22	1	1
41	S23	1	1
41	N11	1	1
41	S25	1	1
41	N10	1	1
41	S26	1	1
41	N9	1	1
41	S2	1	1
41	S3	1	1
41	N14	1	1
41	S1	1	1
41	N13	1	1
41	S21	1	1
41	S5	1	1
41	S20	1	1
41	S18	1	1
41	S24	1	1
41	N19	1	1
41	S4	1	1
41	S19	1	1
41	N22	1	1
41	S17	1	1
41	N21	1	1
41	S13	1	1
41	S15	1	1
41	S14	1	1
41	S16	1	1
41	N25	1	1
41	N24	1	1
41	N23	1	1
41	N20	1	1
41	N18	1	1
41	N17	1	1
41	N16	1	1
41	N15	1	1
41	N12	1	1
41	N8	1	1
41	N1	1	0.9985
42	S8	1	1
42	S10	1	1
42	N5	1	1
42	S11	1	1
42	N4	1	1
42	S9	1	1
42	S12	1	1
42	N6	1	1
42	N3	1	1
42	S6	1	1
42	S7	1	1
42	N7	1	1
42	N2	1	0.9994
42	S22	1	1
42	S23	1	1
42	N11	1	1
42	S25	1	1
42	N10	1	1
42	S26	1	1
42	N9	1	1
42	S2	1	1
42	S3	1	1
42	N14	1	1
42	S1	1	1
42	N13	1	1
42	S21	1	1
42	S5	1	1
42	S20	1	1
42	S18	1	1
42	S24	1	1
42	N19	1	1
42	S4	1	1
42	S19	1	1
42	N22	1	1
42	S17	1	1
42	N21	1	1
42	S13	1	1
42	S15	1	1
42	S14	1	1
42	S16	1	1
42	N25	1	1
42	N24	1	1
42	N23	1	1
42	N20	1	1
42	N18	1	1
42	N17	1	1
42	N16	1	1
42	N15	1	1
42	N12	1	1
42	N8	1	1
42	N1	1	0.9985
43	S8	1	1
43	S10	1	1
43	N5	1	1
43	S11	1	1
43	N4	1	1
43	S9	1	1
43	S12	1	1
43	N6	1	1
43	N3	1	1
43	S6	1	1
43	S7	1	1
43	N7	1	1
43	N2	1	0.9994
43	S22	1	1
43	S23	1	1
43	N11	1	1
43	S25	1	1
43	N10	1	1
43	S26	1	1
43	N9	1	1
43	S2	1	1
43	S3	1	1
43	N14	1	1
43	S1	1	1
43	N13	1	1
43	S21	1	1
43	S5	1	1
43	S20	1	1
43	S18	1	1
43	S24	1	1
43	N19	1	1
43	S4	1	1
43	S19	1	1
43	N22	1	1
43	S17	1	1
43	N21	1	1
43	S13	1	1
43	S15	1	1
43	S14	1	1
43	S16	1	1
43	N25	1	1
43	N24	1	1
43	N23	1	1
43	N20	1	1
43	N18	1	1
43	N17	1	1
43	N16	1	1
43	N15	1	1
43	N12	1	1
43	N8	1	1
43	N1	1	0.9985
44	S8	1	1
44	S10	1	1
44	N5	1	1
44	S11	1	1
44	N4	1	1
44	S9	1	1
44	S12	1	1
44	N6	1	1
44	N3	1	1
44	S6	1	1
44	S7	1	1
44	N7	1	1
44	N2	1	0.9994
44	S22	1	1
44	S23	1	1
44	N11	1	1
44	S25	1	1
44	N10	1	1
44	S26	1	1
44	N9	1	1
44	S2	1	1
44	S3	1	1
44	N14	1	1
44	S1	1	1
44	N13	1	1
44	S21	1	1
44	S5	1	1
44	S20	1	1
44	S18	1	1
44	S24	1	1
44	N19	1	1
44	S4	1	1
44	S19	1	1
44	N22	1	1
44	S17	1	1
44	N21	1	1
44	S13	1	1
44	S15	1	1
44	S14	1	1
44	S16	1	1
44	N25	1	1
44	N24	1	1
44	N23	1	1
44	N20	1	1
44	N18	1	1
44	N17	1	1
44	N16	1	1
44	N15	1	1
44	N12	1	1
44	N8	1	1
44	N1	1	0.9985
45	S8	1	1
45	S10	1	1
45	N5	1	1
45	S11	1	1
45	N4	1	1
45	S9	1	1
45	S12	1	1
45	N6	1	1
45	N3	1	1
45	S6	1	1
45	S7	1	1
45	N7	1	1
45	N2	1	0.9994
45	S22	1	1
45	S23	1	1
45	N11	1	1
45	S25	1	1
45	N10	1	1
45	S26	1	1
45	N9	1	1
45	S2	1	1
45	S3	1	1
45	N14	1	1
45	S1	1	1
45	N13	1	1
45	S21	1	1
45	S5	1	1
45	S20	1	1
45	S18	1	1
45	S24	1	1
45	N19	1	1
45	S4	1	1
45	S19	1	1
45	N22	1	1
45	S17	1	1
45	N21	1	1
45	S13	1	1
45	S15	1	1
45	S14	1	1
45	S16	1	1
45	N25	1	1
45	N24	1	1
45	N23	1	1
45	N20	1	1
45	N18	1	1
45	N17	1	1
45	N16	1	1
45	N15	1	1
45	N12	1	1
45	N8	1	1
45	N1	1	0.9985
46	S8	1	1
46	S10	1	1
46	N5	1	1
46	S11	1	1
46	N4	1	1
46	S9	1	1
46	S12	1	1
46	N6	1	1
46	N3	1	1
46	S6	1	1
46	S7	1	1
46	N7	1	1
46	N2	1	0.9994
46	S22	1	1
46	S23	1	1
46	N11	1	1
46	S25	1	1
46	N10	1	1
46	S26	1	1
46	N9	1	1
46	S2	1	1
46	S3	1	1
46	N14	1	1
46	S1	1	1
46	N13	1	1
46	S21	1	1
46	S5	1	1
46	S20	1	1
46	S18	1	1
46	S24	1	1
46	N19	1	1
46	S4	1	1
46	S19	1	1
46	N22	1	1
46	S17	1	1
46	N21	1	1
46	S13	1	1
46	S15	1	1
46	S14	1	1
46	S16	1	1
46	N25	1	1
46	N24	1	1
46	N23	1	1
46	N20	1	1
46	N18	1	1
46	N17	1	1
46	N16	1	1
46	N15	1	1
46	N12	1	1
46	N8	1	1
46	N1	1	0.9985
47	S8	1	1
47	S10	1	1
47	N5	1	1
47	S11	1	1
47	N4	1	1
47	S9	1	1
47	S12	1	1
47	N6	1	1
47	N3	1	1
47	S6	1	1
47	S7	1	1
47	N7	1	1
47	N2	1	0.9994
47	S22	1	1
47	S23	1	1
47	N11	1	1
47	S25	1	1
47	N10	1	1
47	S26	1	1
47	N9	1	1
47	S2	1	1
47	S3	1	1
47	N14	1	1
47	S1	1	1
47	N13	1	1
47	S21	1	1
47	S5	1	1
47	S20	1	1
47	S18	1	1
47	S24	1	1
47	N19	1	1
47	S4	1	1
47	S19	1	1
47	N22	1	1
47	S17	1	1
47	N21	1	1
47	S13	1	1
47	S15	1	1
47	S14	1	1
47	S16	1	1
47	N25	1	1
47	N24	1	1
47	N23	1	1
47	N20	1	1
47	N18	1	1
47	N17	1	1
47	N16	1	1
47	N15	1	1
47	N12	1	1
47	N8	1	1
47	N1	1	0.9985
48	S8	1	1
48	S10	1	1
48	N5	1	1
48	S11	1	1
48	N4	1	1
48	S9	1	1
48	S12	1	1
48	N6	1	1
48	N3	1	1
48	S6	1	1
48	S7	1	1
48	N7	1	1
48	N2	1	0.9994
48	S22	1	1
48	S23	1	1
48	N11	1	1
48	S25	1	1
48	N10	1	1
48	S26	1	1
48	N9	1	1
48	S2	1	1
48	S3	1	1
48	N14	1	1
48	S1	1	1
48	N13	1	1
48	S21	1	1
48	S5	1	1
48	S20	1	1
48	S18	1	1
48	S24	1	1
48	N19	1	1
48	S4	1	1
48	S19	1	1
48	N22	1	1
48	S17	1	1
48	N21	1	1
48	S13	1	1
48	S15	1	1
48	S14	1	1
48	S16	1	1
48	N25	1	1
48	N24	1	1
48	N23	1	1
48	N20	1	1
48	N18	1	1
48	N17	1	1
48	N16	1	1
48	N15	1	1
48	N12	1	1
48	N8	1	1
48	N1	1	0.9985
49	S8	1	1
49	S10	1	1
49	N5	1	1
49	S11	1	1
49	N4	1	1
49	S9	1	1
49	S12	1	1
49	N6	1	1
49	N3	1	1
49	S6	1	1
49	S7	1	1
49	N7	1	1
49	N2	1	0.9994
49	S22	1	1
49	S23	1	1
49	N11	1	1
49	S25	1	1
49	N10	1	1
49	S26	1	1
49	N9	1	1
49	S2	1	1
49	S3	1	1
49	N14	1	1
49	S1	1	1
49	N13	1	1
49	S21	1	1
49	S5	1	1
49	S20	1	1
49	S18	1	1
49	S24	1	1
49	N19	1	1
49	S4	1	1
49	S19	1	1
49	N22	1	1
49	S17	1	1
49	N21	1	1
49	S13	1	1
49	S15	1	1
49	S14	1	1
49	S16	1	1
49	N25	1	1
49	N24	1	1
49	N23	1	1
49	N20	1	1
49	N18	1	1
49	N17	1	1
49	N16	1	1
49	N15	1	1
49	N12	1	1
49	N8	1	1
49	N1	1	0.9985
50	S8	1	1
50	S10	1	1
50	N5	1	1
50	S11	1	1
50	N4	1	1
50	S9	1	1
50	S12	1	1
50	N6	1	1
50	N3	1	1
50	S6	1	1
50	S7	1	1
50	N7	1	1
50	N2	1	0.9994
50	S22	1	1
50	S23	1	1
50	N11	1	1
50	S25	1	1
50	N10	1	1
50	S26	1	1
50	N9	1	1
50	S2	1	1
50	S3	1	1
50	N14	1	1
50	S1	1	1
50	N13	1	1
50	S21	1	1
50	S5	1	1
50	S20	1	1
50	S18	1	1
50	S24	1	1
50	N19	1	1
50	S4	1	1
50	S19	1	1
50	N22	1	1
50	S17	1	1
50	N21	1	1
50	S13	1	1
50	S15	1	1
50	S14	1	1
50	S16	1	1
50	N25	1	1
50	N24	1	1
50	N23	1	1
50	N20	1	1
50	N18	1	1
50	N17	1	1
50	N16	1	1
50	N15	1	1
50	N12	1	1
50	N8	1	1
50	N1	1	0.9985
51	S8	1	1
51	S10	1	1
51	N5	1	1
51	S11	1	1
51	N4	1	1
51	S9	1	1
51	S12	1	1
51	N6	1	1
51	N3	1	1
51	S6	1	1
51	S7	1	1
51	N7	1	1
51	N2	1	0.9994
51	S22	1	1
51	S23	1	1
51	N11	1	1
51	S25	1	1
51	N10	1	1
51	S26	1	1
51	N9	1	1
51	S2	1	1
51	S3	1	1
51	N14	1	1
51	S1	1	1
51	N13	1	1
51	S21	1	1
51	S5	1	1
51	S20	1	1
51	S18	1	1
51	S24	1	1
51	N19	1	1
51	S4	1	1
51	S19	1	1
51	N22	1	1
51	S17	1	1
51	N21	1	1
51	S13	1	1
51	S15	1	1
51	S14	1	1
51	S16	1	1
51	N25	1	1
51	N24	1	1
51	N23	1	1
51	N20	1	1
51	N18	1	1
51	N17	1	1
51	N16	1	1
51	N15	1	1
51	N12	1	1
51	N8	1	1
51	N1	1	0.9985
52	S8	1	1
52	S10	1	1
52	N5	1	1
52	S11	1	1
52	N4	1	1
52	S9	1	1
52	S12	1	1
52	N6	1	1
52	N3	1	1
52	S6	1	1
52	S7	1	1
52	N7	1	1
52	N2	1	0.9994
52	S22	1	1
52	S23	1	1
52	N11	1	1
52	S25	1	1
52	N10	1	1
52	S26	1	1
52	N9	1	1
52	S2	1	1
52	S3	1	1
52	N14	1	1
52	S1	1	1
52	N13	1	1
52	S21	1	1
52	S5	1	1
52	S20	1	1
52	S18	1	1
52	S24	1	1
52	N19	1	1
52	S4	1	1
52	S19	1	1
52	N22	1	1
52	S17	1	1
52	N21	1	1
52	S13	1	1
52	S15	1	1
52	S14	1	1
52	S16	1	1
52	N25	1	1
52	N24	1	1
52	N23	1	1
52	N20	1	1
52	N18	1	1
52	N17	1	1
52	N16	1	1
52	N15	1	1
52	N12	1	1
52	N8	1	1
52	N1	1	0.9985
53	S8	1	1
53	S10	1	1
53	N5	1	1
53	S11	1	1
53	N4	1	1
53	S9	1	1
53	S12	1	1
53	N6	1	1
53	N3	1	1
53	S6	1	1
53	S7	1	1
53	N7	1	1
53	N2	1	0.9994
53	S22	1	1
53	S23	1	1
53	N11	1	1
53	S25	1	1
53	N10	1	1
53	S26	1	1
53	N9	1	1
53	S2	1	1
53	S3	1	1
53	N14	1	1
53	S1	1	1
53	N13	1	1
53	S21	1	1
53	S5	1	1
53	S20	1	1
53	S18	1	1
53	S24	1	1
53	N19	1	1
53	S4	1	1
53	S19	1	1
53	N22	1	1
53	S17	1	1
53	N21	1	1
53	S13	1	1
53	S15	1	1
53	S14	1	1
53	S16	1	1
53	N25	1	1
53	N24	1	1
53	N23	1	1
53	N20	1	1
53	N18	1	1
53	N17	1	1
53	N16	1	1
53	N15	1	1
53	N12	1	1
53	N8	1	1
53	N1	1	0.9985
54	S8	1	1
54	S10	1	1
54	N5	1	1
54	S11	1	1
54	N4	1	1
54	S9	1	1
54	S12	1	1
54	N6	1	1
54	N3	1	1
54	S6	1	1
54	S7	1	1
54	N7	1	1
54	N2	1	0.9994
54	S22	1	1
54	S23	1	1
54	N11	1	1
54	S25	1	1
54	N10	1	1
54	S26	1	1
54	N9	1	1
54	S2	1	1
54	S3	1	1
54	N14	1	1
54	S1	1	1
54	N13	1	1
54	S21	1	1
54	S5	1	1
54	S20	1	1
54	S18	1	1
54	S24	1	1
54	N19	1	1
54	S4	1	1
54	S19	1	1
54	N22	1	1
54	S17	1	1
54	N21	1	1
54	S13	1	1
54	S15	1	1
54	S14	1	1
54	S16	1	1
54	N25	1	1
54	N24	1	1
54	N23	1	1
54	N20	1	1
54	N18	1	1
54	N17	1	1
54	N16	1	1
54	N15	1	1
54	N12	1	1
54	N8	1	1
54	N1	1	0.9985
55	S8	1	1
55	S10	1	1
55	N5	1	1
55	S11	1	1
55	N4	1	1
55	S9	1	1
55	S12	1	1
55	N6	1	1
55	N3	1	1
55	S6	1	1
55	S7	1	1
55	N7	1	1
55	N2	1	0.9994
55	S22	1	1
55	S23	1	1
55	N11	1	1
55	S25	1	1
55	N10	1	1
55	S26	1	1
55	N9	1	1
55	S2	1	1
55	S3	1	1
55	N14	1	1
55	S1	1	1
55	N13	1	1
55	S21	1	1
55	S5	1	1
55	S20	1	1
55	S18	1	1
55	S24	1	1
55	N19	1	1
55	S4	1	1
55	S19	1	1
55	N22	1	1
55	S17	1	1
55	N21	1	1
55	S13	1	1
55	S15	1	1
55	S14	1	1
55	S16	1	1
55	N25	1	1
55	N24	1	1
55	N23	1	1
55	N20	1	1
55	N18	1	1
55	N17	1	1
55	N16	1	1
55	N15	1	1
55	N12	1	1
55	N8	1	1
55	N1	1	0.9985
56	S8	1	1
56	S10	1	1
56	N5	1	1
56	S11	1	1
56	N4	1	1
56	S9	1	1
56	S12	1	1
56	N6	1	1
56	N3	1	1
56	S6	1	1
56	S7	1	1
56	N7	1	1
56	N2	1	0.9994
56	S22	1	1
56	S23	1	1
56	N11	1	1
56	S25	1	1
56	N10	1	1
56	S26	1	1
56	N9	1	1
56	S2	1	1
56	S3	1	1
56	N14	1	1
56	S1	1	1
56	N13	1	1
56	S21	1	1
56	S5	1	1
56	S20	1	1
56	S18	1	1
56	S24	1	1
56	N19	1	1
56	S4	1	1
56	S19	1	1
56	N22	1	1
56	S17	1	1
56	N21	1	1
56	S13	1	1
56	S15	1	1
56	S14	1	1
56	S16	1	1
56	N25	1	1
56	N24	1	1
56	N23	1	1
56	N20	1	1
56	N18	1	1
56	N17	1	1
56	N16	1	1
56	N15	1	1
56	N12	1	1
56	N8	1	1
56	N1	1	0.9985
57	S8	1	1
57	S10	1	1
57	N5	1	1
57	S11	1	1
57	N4	1	1
57	S9	1	1
57	S12	1	1
57	N6	1	1
57	N3	1	1
57	S6	1	1
57	S7	1	1
57	N7	1	1
57	N2	1	0.9994
57	S22	1	1
57	S23	1	1
57	N11	1	1
57	S25	1	1
57	N10	1	1
57	S26	1	1
57	N9	1	1
57	S2	1	1
57	S3	1	1
57	N14	1	1
57	S1	1	1
57	N13	1	1
57	S21	1	1
57	S5	1	1
57	S20	1	1
57	S18	1	1
57	S24	1	1
57	N19	1	1
57	S4	1	1
57	S19	1	1
57	N22	1	1
57	S17	1	1
57	N21	1	1
57	S13	1	1
57	S15	1	1
57	S14	1	1
57	S16	1	1
57	N25	1	1
57	N24	1	1
57	N23	1	1
57	N20	1	1
57	N18	1	1
57	N17	1	1
57	N16	1	1
57	N15	1	1
57	N12	1	1
57	N8	1	1
57	N1	1	0.9985
58	S8	1	1
58	S10	1	1
58	N5	1	1
58	S11	1	1
58	N4	1	1
58	S9	1	1
58	S12	1	1
58	N6	1	1
58	N3	1	1
58	S6	1	1
58	S7	1	1
58	N7	1	1
58	N2	1	0.9994
58	S22	1	1
58	S23	1	1
58	N11	1	1
58	S25	1	1
58	N10	1	1
58	S26	1	1
58	N9	1	1
58	S2	1	1
58	S3	1	1
58	N14	1	1
58	S1	1	1
58	N13	1	1
58	S21	1	1
58	S5	1	1
58	S20	1	1
58	S18	1	1
58	S24	1	1
58	N19	1	1
58	S4	1	1
58	S19	1	1
58	N22	1	1
58	S17	1	1
58	N21	1	1
58	S13	1	1
58	S15	1	1
58	S14	1	1
58	S16	1	1
58	N25	1	1
58	N24	1	1
58	N23	1	1
58	N20	1	1
58	N18	1	1
58	N17	1	1
58	N16	1	1
58	N15	1	1
58	N12	1	1
58	N8	1	1
58	N1	1	0.9985
59	S8	1	1
59	S10	1	1
59	N5	1	1
59	S11	1	1
59	N4	1	1
59	S9	1	1
59	S12	1	1
59	N6	1	1
59	N3	1	1
59	S6	1	1
59	S7	1	1
59	N7	1	1
59	N2	1	0.9994
59	S22	1	1
59	S23	1	1
59	N11	1	1
59	S25	1	1
59	N10	1	1
59	S26	1	1
59	N9	1	1
59	S2	1	1
59	S3	1	1
59	N14	1	1
59	S1	1	1
59	N13	1	1
59	S21	1	1
59	S5	1	1
59	S20	1	1
59	S18	1	1
59	S24	1	1
59	N19	1	1
59	S4	1	1
59	S19	1	1
59	N22	1	1
59	S17	1	1
59	N21	1	1
59	S13	1	1
59	S15	1	1
59	S14	1	1
59	S16	1	1
59	N25	1	1
59	N24	1	1
59	N23	1	1
59	N20	1	1
59	N18	1	1
59	N17	1	1
59	N16	1	1
59	N15	1	1
59	N12	1	1
59	N8	1	1
59	N1	1	0.9985
60	S8	1	1
60	S10	1	1
60	N5	1	1
60	S11	1	1
60	N4	1	1
60	S9	1	1
60	S12	1	1
60	N6	1	1
60	N3	1	1
60	S6	1	1
60	S7	1	1
60	N7	1	1
60	N2	1	0.9994
60	S22	1	1
60	S23	1	1
60	N11	1	1
60	S25	1	1
60	N10	1	1
60	S26	1	1
60	N9	1	1
60	S2	1	1
60	S3	1	1
60	N14	1	1
60	S1	1	1
60	N13	1	1
60	S21	1	1
60	S5	1	1
60	S20	1	1
60	S18	1	1
